SERVICE;PROTOCOL;DIR;SRC;SRCPORT;DEST;DESTPORT;STATE;AGE;EXP;PKTS;BYTES
HTTPS;TCP;Out;177.200.93.126;33347;216.239.36.131;443;ESTABLISHED:ESTABLISHED;20:38:54;04:01:53;154;27720
HTTPS;TCP;In;192.168.88.35;35696;216.239.36.131;443;FIN_WAIT_2:FIN_WAIT_2;00:48:59;00:00:41;154;28427
HTTPS;TCP;Out;177.200.93.126;18341;216.239.36.131;443;FIN_WAIT_2:FIN_WAIT_2;00:48:59;00:00:41;154;28427
HTTPS;UDP;In;192.168.70.222;57434;177.184.128.82;443;MULTIPLE:MULTIPLE;00:10:25;00:00:51;154;43119
HTTPS;UDP;Out;177.200.93.126;44071;177.184.128.82;443;MULTIPLE:MULTIPLE;00:10:25;00:00:51;154;43119
HTTPS;TCP;In;192.168.88.35;54416;157.240.226.34;443;ESTABLISHED:ESTABLISHED;05:45:47;18:44:07;154;59098
HTTPS;TCP;Out;177.200.93.126;48922;157.240.226.34;443;ESTABLISHED:ESTABLISHED;05:45:47;18:44:07;154;59098
XMPP;TCP;In;192.168.196.103;49056;157.240.216.61;5222;CLOSING:ESTABLISHED;00:18:59;00:11:53;153;33790
XMPP;TCP;Out;177.200.93.126;57747;157.240.216.61;5222;ESTABLISHED:CLOSING;00:18:59;00:11:53;153;33790
HTTPS;TCP;In;192.168.161.134;45932;64.233.184.188;443;ESTABLISHED:ESTABLISHED;05:53:13;23:50:11;153;20527
HTTPS;TCP;Out;201.65.78.233;21952;64.233.184.188;443;ESTABLISHED:ESTABLISHED;05:53:13;23:50:11;153;20527
HTTPS;TCP;In;192.168.193.110;64786;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:30:07;23:59:57;153;15906
HTTPS;TCP;Out;201.65.78.233;57709;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:30:07;23:59:57;153;15906
XMPP;TCP;In;192.168.88.35;52460;157.240.226.61;5222;ESTABLISHED:ESTABLISHED;00:06:28;23:59:39;153;18020
XMPP;TCP;Out;177.200.93.126;31960;157.240.226.61;5222;ESTABLISHED:ESTABLISHED;00:06:28;23:59:39;153;18020
HTTP;TCP;In;192.168.88.35;41276;23.213.20.137;80;FIN_WAIT_2:ESTABLISHED;00:07:02;00:09:22;153;99171
HTTP;TCP;Out;177.200.93.126;40789;23.213.20.137;80;ESTABLISHED:FIN_WAIT_2;00:07:02;00:09:22;153;99171
HTTPS;TCP;In;192.168.88.35;50098;35.186.224.47;443;ESTABLISHED:ESTABLISHED;12:21:00;12:03:33;153;19666
HTTPS;TCP;Out;177.200.93.126;5402;35.186.224.47;443;ESTABLISHED:ESTABLISHED;12:21:00;12:03:33;153;19666
HTTPS;TCP;In;192.168.188.28;49702;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:25:14;23:59:19;153;15607
HTTPS;TCP;Out;201.65.78.233;44773;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:25:14;23:59:19;153;15607
HTTPS;TCP;In;45.188.185.64;2744;192.168.160.27;443;FIN_WAIT_2:FIN_WAIT_2;00:03:03;00:00:04;153;114610
HTTPS;TCP;Out;45.188.185.64;2744;192.168.160.27;443;FIN_WAIT_2:FIN_WAIT_2;00:03:03;00:00:04;153;114610
HTTPS;TCP;In;192.168.161.100;54532;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:26:18;23:59:44;152;15424
HTTPS;TCP;Out;201.65.78.233;8301;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:26:18;23:59:44;152;15424
HTTPS;TCP;In;192.168.88.35;41553;216.239.36.131;443;ESTABLISHED:ESTABLISHED;01:39:45;23:59:37;152;23091
HTTPS;TCP;Out;177.200.93.126;2804;216.239.36.131;443;ESTABLISHED:ESTABLISHED;01:39:45;23:59:37;152;23091
HTTPS;TCP;In;192.168.84.246;37322;192.30.29.79;443;ESTABLISHED:ESTABLISHED;00:05:54;23:59:58;152;57608
HTTPS;TCP;Out;177.200.93.126;2213;192.30.29.79;443;ESTABLISHED:ESTABLISHED;00:05:54;23:59:58;152;57608
HTTPS;TCP;In;192.168.196.103;51874;35.227.215.158;443;CLOSING:ESTABLISHED;00:16:32;00:05:53;152;58697
HTTPS;TCP;Out;177.200.93.126;19059;35.227.215.158;443;ESTABLISHED:CLOSING;00:16:32;00:05:53;152;58697
HTTPS;TCP;In;192.168.196.103;57918;157.240.216.61;443;CLOSING:ESTABLISHED;00:27:01;00:05:23;152;12763
HTTPS;TCP;Out;177.200.93.126;45232;157.240.216.61;443;ESTABLISHED:CLOSING;00:27:01;00:05:23;152;12763
HTTPS;TCP;In;192.168.92.232;57513;104.244.42.2;443;ESTABLISHED:ESTABLISHED;01:12:32;22:55:37;152;86086
HTTPS;TCP;Out;177.200.93.126;6353;104.244.42.2;443;ESTABLISHED:ESTABLISHED;01:12:32;22:55:37;152;86086
XMPP;TCP;In;192.168.196.15;33764;157.240.216.61;5222;CLOSING:ESTABLISHED;00:24:04;00:08:45;151;31051
XMPP;TCP;Out;177.200.93.126;2489;157.240.216.61;5222;ESTABLISHED:CLOSING;00:24:04;00:08:45;151;31051
HTTPS;TCP;In;192.168.188.189;56833;201.148.102.145;443;FIN_WAIT_2:FIN_WAIT_2;00:03:19;00:00:30;151;117422
HTTPS;TCP;Out;177.200.93.126;46217;201.148.102.145;443;FIN_WAIT_2:FIN_WAIT_2;00:03:19;00:00:30;151;117422
HTTP;TCP;In;192.168.88.35;36168;104.72.192.46;80;ESTABLISHED:ESTABLISHED;00:02:11;23:58:15;151;104750
HTTP;TCP;Out;177.200.93.126;41262;104.72.192.46;80;ESTABLISHED:ESTABLISHED;00:02:11;23:58:15;151;104750
HTTPS;TCP;In;192.168.88.35;57590;201.148.102.161;443;CLOSING:ESTABLISHED;00:05:59;00:13:19;151;42793
HTTPS;TCP;Out;177.200.93.126;35021;201.148.102.161;443;ESTABLISHED:CLOSING;00:05:59;00:13:19;151;42793
HTTPS;TCP;In;192.168.188.45;54831;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:24:19;23:59:35;151;15656
HTTPS;TCP;Out;201.65.78.233;34605;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:24:19;23:59:35;151;15656
HTTPS;TCP;In;192.168.88.35;51184;23.32.185.219;443;ESTABLISHED:ESTABLISHED;00:24:00;23:37:46;151;74872
HTTPS;TCP;Out;177.200.93.126;25897;23.32.185.219;443;ESTABLISHED:ESTABLISHED;00:24:00;23:37:46;151;74872
HTTPS;UDP;In;192.168.88.35;39404;157.240.216.16;443;MULTIPLE:MULTIPLE;00:11:28;00:00:54;151;18441
HTTPS;UDP;Out;177.200.93.126;44013;157.240.216.16;443;MULTIPLE:MULTIPLE;00:11:28;00:00:54;151;18441
HTTPS;TCP;In;192.168.170.77;49668;13.52.146.194;443;FIN_WAIT_2:FIN_WAIT_2;00:00:53;00:00:39;151;84549
HTTPS;TCP;Out;177.200.93.126;7401;13.52.146.194;443;FIN_WAIT_2:FIN_WAIT_2;00:00:53;00:00:39;151;84549
HTTPS;TCP;In;192.168.196.36;48852;34.107.140.103;443;CLOSING:ESTABLISHED;00:22:11;00:00:11;151;32507
HTTPS;TCP;Out;177.200.93.126;55196;34.107.140.103;443;ESTABLISHED:CLOSING;00:22:11;00:00:11;151;32507
HTTPS;TCP;In;192.168.196.36;40870;157.240.12.32;443;CLOSING:ESTABLISHED;01:18:35;00:14:57;150;16043
HTTPS;TCP;Out;177.200.93.126;43376;157.240.12.32;443;ESTABLISHED:CLOSING;01:18:35;00:14:57;150;16043
HTTP;TCP;In;192.168.161.134;37316;157.240.216.16;80;CLOSING:ESTABLISHED;00:07:49;00:11:58;150;10137
HTTP;TCP;Out;201.65.78.233;60987;157.240.216.16;80;ESTABLISHED:CLOSING;00:07:49;00:11:58;150;10137
HTTPS;TCP;In;192.168.170.92;60744;216.239.36.131;443;ESTABLISHED:ESTABLISHED;07:22:15;16:45:16;150;28152
HTTPS;TCP;Out;177.200.93.126;26449;216.239.36.131;443;ESTABLISHED:ESTABLISHED;07:22:15;16:45:16;150;28152
HTTPS;TCP;In;192.168.88.35;38400;157.240.216.9;443;ESTABLISHED:ESTABLISHED;00:36:29;23:59:33;150;16798
HTTPS;TCP;Out;177.200.93.126;34857;157.240.216.9;443;ESTABLISHED:ESTABLISHED;00:36:29;23:59:33;150;16798
HTTPS;TCP;In;192.168.161.100;55738;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:26:21;23:59:43;150;15372
HTTPS;TCP;Out;201.65.78.233;25394;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:26:21;23:59:43;150;15372
HTTPS;TCP;In;192.168.180.101;56994;204.79.197.203;443;ESTABLISHED:ESTABLISHED;00:00:18;23:59:44;150;108274
HTTPS;TCP;Out;177.200.93.126;59778;204.79.197.203;443;ESTABLISHED:ESTABLISHED;00:00:18;23:59:44;150;108274
HTTPS;TCP;In;192.168.88.35;50120;157.240.216.61;443;ESTABLISHED:ESTABLISHED;02:10:07;22:04:28;150;32641
HTTPS;TCP;Out;177.200.93.126;25676;157.240.216.61;443;ESTABLISHED:ESTABLISHED;02:10:07;22:04:28;150;32641
HTTPS;TCP;In;192.168.170.14;62029;17.250.98.7;443;CLOSING:ESTABLISHED;00:11:35;00:05:09;150;32292
HTTPS;TCP;Out;177.200.93.126;6409;17.250.98.7;443;ESTABLISHED:CLOSING;00:11:35;00:05:09;150;32292
HTTPS;TCP;In;192.168.188.28;62486;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:25:43;23:59:23;150;15331
HTTPS;TCP;Out;201.65.78.233;42622;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:25:43;23:59:23;150;15331
HTTPS;TCP;In;179.220.215.22;57581;192.168.160.27;443;TIME_WAIT:TIME_WAIT;00:01:26;00:00:05;150;135380
HTTPS;TCP;Out;179.220.215.22;57581;192.168.160.27;443;TIME_WAIT:TIME_WAIT;00:01:26;00:00:05;150;135380
HTTPS;TCP;In;192.168.180.101;56997;204.79.197.203;443;ESTABLISHED:ESTABLISHED;00:00:18;23:59:43;150;109892
HTTPS;TCP;Out;177.200.93.126;33882;204.79.197.203;443;ESTABLISHED:ESTABLISHED;00:00:18;23:59:43;150;109892
HTTPS;TCP;In;192.168.195.102;41370;201.148.102.162;443;TIME_WAIT:TIME_WAIT;00:05:32;00:00:27;149;101449
HTTPS;TCP;Out;177.200.93.126;59612;201.148.102.162;443;TIME_WAIT:TIME_WAIT;00:05:32;00:00:27;149;101449
HTTPS;TCP;In;192.168.180.63;39128;216.239.36.131;443;ESTABLISHED:ESTABLISHED;01:38:36;23:59:33;149;23097
HTTPS;TCP;Out;177.200.93.126;35209;216.239.36.131;443;ESTABLISHED:ESTABLISHED;01:38:36;23:59:33;149;23097
HTTPS;TCP;In;192.168.76.29;53084;157.240.216.23;443;ESTABLISHED:ESTABLISHED;04:37:38;19:29:25;149;31192
HTTPS;TCP;Out;177.200.93.126;6492;157.240.216.23;443;ESTABLISHED:ESTABLISHED;04:37:38;19:29:25;149;31192
HTTPS;UDP;In;192.168.88.35;37582;142.250.219.46;443;MULTIPLE:MULTIPLE;00:01:28;00:00:04;149;62946
HTTPS;UDP;Out;177.200.93.126;13018;142.250.219.46;443;MULTIPLE:MULTIPLE;00:01:28;00:00:04;149;62946
HTTPS;TCP;In;192.168.193.225;52942;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:26:25;23:59:04;149;15466
HTTPS;TCP;Out;201.65.78.233;10428;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:26:25;23:59:04;149;15466
HTTPS;UDP;In;192.168.70.222;57667;177.184.128.80;443;MULTIPLE:MULTIPLE;00:10:24;00:00:51;148;41053
HTTPS;UDP;Out;177.200.93.126;9264;177.184.128.80;443;MULTIPLE:MULTIPLE;00:10:24;00:00:51;148;41053
HTTPS;TCP;In;192.168.196.84;41610;104.244.42.141;443;ESTABLISHED:ESTABLISHED;00:29:22;23:35:33;148;75757
HTTPS;TCP;Out;177.200.93.126;65497;104.244.42.141;443;ESTABLISHED:ESTABLISHED;00:29:22;23:35:33;148;75757
HTTPS;TCP;In;192.168.195.102;37364;157.240.216.9;443;ESTABLISHED:ESTABLISHED;00:36:19;23:59:45;148;16692
HTTPS;TCP;Out;177.200.93.126;41053;157.240.216.9;443;ESTABLISHED:ESTABLISHED;00:36:19;23:59:45;148;16692
XMPP;TCP;In;192.168.88.35;40838;157.240.12.54;5222;ESTABLISHED:ESTABLISHED;00:05:51;23:59:32;148;19169
XMPP;TCP;Out;177.200.93.126;1612;157.240.12.54;5222;ESTABLISHED:ESTABLISHED;00:05:51;23:59:32;148;19169
HTTPS;TCP;In;192.168.196.84;34584;216.239.36.131;443;ESTABLISHED:ESTABLISHED;01:24:12;23:58:52;148;31851
HTTPS;TCP;Out;177.200.93.126;46050;216.239.36.131;443;ESTABLISHED:ESTABLISHED;01:24:12;23:58:52;148;31851
HTTPS;TCP;In;192.168.88.35;56132;157.240.12.32;443;CLOSING:ESTABLISHED;00:27:26;00:14:56;148;19516
HTTPS;TCP;Out;177.200.93.126;59983;157.240.12.32;443;ESTABLISHED:CLOSING;00:27:26;00:14:56;148;19516
HTTPS;TCP;In;192.168.195.102;46048;147.160.188.130;443;ESTABLISHED:ESTABLISHED;06:15:15;17:46:42;148;146884
HTTPS;TCP;Out;177.200.93.126;34188;147.160.188.130;443;ESTABLISHED:ESTABLISHED;06:15:15;17:46:42;148;146884
HTTPS;TCP;In;179.220.215.22;57589;192.168.160.27;443;FIN_WAIT_2:FIN_WAIT_2;00:00:51;00:01:10;148;141516
HTTPS;TCP;Out;179.220.215.22;57589;192.168.160.27;443;FIN_WAIT_2:FIN_WAIT_2;00:00:51;00:01:10;148;141516
HTTPS;TCP;In;201.62.108.72;50106;192.168.160.27;443;TIME_WAIT:TIME_WAIT;00:00:11;00:01:21;147;161998
HTTPS;TCP;Out;201.62.108.72;50106;192.168.160.27;443;TIME_WAIT:TIME_WAIT;00:00:11;00:01:21;147;161998
HTTPS;TCP;In;192.168.88.35;43776;201.148.100.94;443;FIN_WAIT_2:ESTABLISHED;00:06:42;00:09:22;147;107912
HTTPS;TCP;Out;177.200.93.126;49160;201.148.100.94;443;ESTABLISHED:FIN_WAIT_2;00:06:42;00:09:22;147;107912
HTTPS;TCP;In;192.168.88.35;40022;157.240.226.17;443;ESTABLISHED:ESTABLISHED;00:40:23;23:59:53;147;16012
HTTPS;TCP;Out;177.200.93.126;40296;157.240.226.17;443;ESTABLISHED:ESTABLISHED;00:40:23;23:59:53;147;16012
HTTPS;TCP;In;192.168.88.35;43786;201.148.100.94;443;FIN_WAIT_2:ESTABLISHED;00:06:42;00:09:22;147;112268
HTTPS;TCP;Out;177.200.93.126;23231;201.148.100.94;443;ESTABLISHED:FIN_WAIT_2;00:06:42;00:09:22;147;112268
HTTPS;TCP;In;192.168.88.35;37412;142.250.219.138;443;FIN_WAIT_2:FIN_WAIT_2;00:05:43;00:00:54;147;82586
HTTPS;TCP;Out;177.200.93.126;27650;142.250.219.138;443;FIN_WAIT_2:FIN_WAIT_2;00:05:43;00:00:54;147;82586
XMPP;TCP;In;192.168.88.35;50204;157.240.12.54;5222;ESTABLISHED:ESTABLISHED;00:01:28;23:59:57;146;15737
XMPP;TCP;Out;177.200.93.126;32464;157.240.12.54;5222;ESTABLISHED:ESTABLISHED;00:01:28;23:59:57;146;15737
HTTPS;TCP;In;192.168.188.118;50081;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:25:16;23:59:58;146;15086
HTTPS;TCP;Out;201.65.78.233;61323;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:25:16;23:59:58;146;15086
XMPP;TCP;In;192.168.195.102;40662;157.240.216.61;5222;ESTABLISHED:ESTABLISHED;00:00:52;23:59:56;146;16981
XMPP;TCP;Out;177.200.93.126;51023;157.240.216.61;5222;ESTABLISHED:ESTABLISHED;00:00:52;23:59:56;146;16981
HTTPS;TCP;In;192.168.88.35;34912;179.191.178.70;443;ESTABLISHED:ESTABLISHED;05:02:26;18:58:53;146;155999
HTTPS;TCP;Out;177.200.93.126;2864;179.191.178.70;443;ESTABLISHED:ESTABLISHED;05:02:26;18:58:53;146;155999
HTTPS;UDP;In;192.168.88.35;58390;157.240.226.13;443;MULTIPLE:MULTIPLE;00:14:16;00:00:51;145;70506
HTTPS;UDP;Out;177.200.93.126;13618;157.240.226.13;443;MULTIPLE:MULTIPLE;00:14:16;00:00:51;145;70506
HTTPS;TCP;In;192.168.88.35;48342;23.41.255.212;443;ESTABLISHED:ESTABLISHED;01:32:50;22:29:11;145;101892
HTTPS;TCP;Out;177.200.93.126;37193;23.41.255.212;443;ESTABLISHED:ESTABLISHED;01:32:50;22:29:11;145;101892
HTTPS;TCP;In;192.168.88.35;39572;157.240.216.34;443;ESTABLISHED:ESTABLISHED;03:02:57;23:55:37;145;26199
HTTPS;TCP;Out;177.200.93.126;14214;157.240.216.34;443;ESTABLISHED:ESTABLISHED;03:02:57;23:55:37;145;26199
IMAP4;TCP;In;192.168.88.35;61862;142.251.0.109;993;ESTABLISHED:ESTABLISHED;14:12:03;09:56:32;145;20474
IMAP4;TCP;Out;177.200.93.126;9131;142.251.0.109;993;ESTABLISHED:ESTABLISHED;14:12:03;09:56:32;145;20474
HTTPS;TCP;In;191.6.23.184;61486;192.168.160.27;443;FIN_WAIT_2:ESTABLISHED;00:16:38;00:00:00;145;116242
HTTPS;TCP;Out;191.6.23.184;61486;192.168.160.27;443;ESTABLISHED:FIN_WAIT_2;00:16:38;00:00:00;145;116242
HTTPS;TCP;In;192.168.180.14;51031;31.13.74.63;443;FIN_WAIT_2:FIN_WAIT_2;00:01:14;00:00:46;145;69771
HTTPS;TCP;Out;177.200.93.126;44143;31.13.74.63;443;FIN_WAIT_2:FIN_WAIT_2;00:01:14;00:00:46;145;69771
HTTPS;TCP;In;192.168.88.35;50110;201.73.23.160;443;ESTABLISHED:ESTABLISHED;00:01:14;23:59:39;145;88857
HTTPS;TCP;Out;177.200.93.126;55100;201.73.23.160;443;ESTABLISHED:ESTABLISHED;00:01:14;23:59:39;145;88857
HTTPS;TCP;In;192.168.88.35;43444;157.240.226.61;443;TIME_WAIT:TIME_WAIT;00:05:22;00:00:28;145;24839
HTTPS;TCP;Out;177.200.93.126;42952;157.240.226.61;443;TIME_WAIT:TIME_WAIT;00:05:22;00:00:28;145;24839
HTTPS;TCP;In;192.168.88.35;46306;157.240.226.19;443;ESTABLISHED:ESTABLISHED;00:11:52;23:55:09;145;16252
HTTPS;TCP;Out;177.200.93.126;22887;157.240.226.19;443;ESTABLISHED:ESTABLISHED;00:11:52;23:55:09;145;16252
HTTP;TCP;In;192.168.180.68;55165;178.255.155.180;80;ESTABLISHED:ESTABLISHED;00:24:54;23:59:51;145;12637
HTTP;TCP;Out;201.65.78.233;18320;178.255.155.180;80;ESTABLISHED:ESTABLISHED;00:24:54;23:59:51;145;12637
HTTPS;TCP;In;192.168.88.35;48148;157.240.222.34;443;ESTABLISHED:ESTABLISHED;03:00:30;23:52:05;145;28575
HTTPS;TCP;Out;177.200.93.126;13865;157.240.222.34;443;ESTABLISHED:ESTABLISHED;03:00:30;23:52:05;145;28575
HTTPS;TCP;In;192.168.170.254;53014;157.240.226.17;443;ESTABLISHED:ESTABLISHED;00:08:29;23:59:56;144;11819
HTTPS;TCP;Out;177.200.93.126;22793;157.240.226.17;443;ESTABLISHED:ESTABLISHED;00:08:29;23:59:56;144;11819
HTTPS;TCP;In;192.168.88.35;58365;157.240.216.63;443;ESTABLISHED:ESTABLISHED;00:30:37;23:30:29;144;66859
HTTPS;TCP;Out;177.200.93.126;54669;157.240.216.63;443;ESTABLISHED:ESTABLISHED;00:30:37;23:30:29;144;66859
HTTPS;TCP;In;192.168.188.189;54884;142.251.128.74;443;ESTABLISHED:ESTABLISHED;00:39:03;23:49:40;144;18242
HTTPS;TCP;Out;177.200.93.126;33042;142.251.128.74;443;ESTABLISHED:ESTABLISHED;00:39:03;23:49:40;144;18242
HTTPS;TCP;In;192.168.88.35;50474;50.19.94.57;443;ESTABLISHED:ESTABLISHED;00:05:38;23:57:20;144;24792
HTTPS;TCP;Out;177.200.93.126;45066;50.19.94.57;443;ESTABLISHED:ESTABLISHED;00:05:38;23:57:20;144;24792
HTTPS;TCP;In;192.168.88.35;42132;34.107.176.231;443;ESTABLISHED:ESTABLISHED;03:56:29;20:06:07;144;65243
HTTPS;TCP;Out;177.200.93.126;38355;34.107.176.231;443;ESTABLISHED:ESTABLISHED;03:56:29;20:06:07;144;65243
HTTP;TCP;In;192.168.170.92;44195;23.32.32.56;80;FIN_WAIT_2:ESTABLISHED;00:16:02;00:02:55;144;114553
HTTP;TCP;Out;177.200.93.126;48108;23.32.32.56;80;ESTABLISHED:FIN_WAIT_2;00:16:02;00:02:55;144;114553
HTTPS;TCP;In;192.168.88.35;44072;201.148.102.162;443;ESTABLISHED:ESTABLISHED;07:28:11;16:33:11;144;120226
HTTPS;TCP;Out;177.200.93.126;38541;201.148.102.162;443;ESTABLISHED:ESTABLISHED;07:28:11;16:33:11;144;120226
HTTPS;TCP;In;192.168.196.64;49718;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:26:33;23:59:53;144;15006
HTTPS;TCP;Out;201.65.78.233;7405;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:26:33;23:59:53;144;15006
HTTPS;TCP;In;192.168.88.35;51616;34.252.87.220;443;ESTABLISHED:ESTABLISHED;04:19:26;19:56:19;144;139969
HTTPS;TCP;Out;177.200.93.126;10362;34.252.87.220;443;ESTABLISHED:ESTABLISHED;04:19:26;19:56:19;144;139969
HTTPS;TCP;In;191.202.245.48;26029;192.168.160.43;443;FIN_WAIT_2:FIN_WAIT_2;00:01:44;00:00:49;144;97758
HTTPS;TCP;Out;191.202.245.48;26029;192.168.160.43;443;FIN_WAIT_2:FIN_WAIT_2;00:01:44;00:00:49;144;97758
HTTPS;TCP;In;192.168.88.35;46898;157.240.216.9;443;ESTABLISHED:ESTABLISHED;00:38:03;23:59:59;144;16348
HTTPS;TCP;Out;177.200.93.126;48448;157.240.216.9;443;ESTABLISHED:ESTABLISHED;00:38:03;23:59:59;144;16348
HTTPS;TCP;In;192.168.88.35;44872;201.148.102.162;443;FIN_WAIT_2:ESTABLISHED;00:12:59;00:04:37;144;122093
HTTPS;TCP;Out;177.200.93.126;61561;201.148.102.162;443;ESTABLISHED:FIN_WAIT_2;00:12:59;00:04:37;144;122093
HTTPS;TCP;In;192.168.88.35;36062;201.148.102.162;443;FIN_WAIT_2:ESTABLISHED;00:11:31;00:06:04;143;89737
HTTPS;TCP;Out;177.200.93.126;40132;201.148.102.162;443;ESTABLISHED:FIN_WAIT_2;00:11:31;00:06:04;143;89737
HTTPS;TCP;In;192.168.170.92;34599;157.240.216.16;443;CLOSING:ESTABLISHED;00:04:47;00:14:42;143;36274
HTTPS;TCP;Out;177.200.93.126;8374;157.240.216.16;443;ESTABLISHED:CLOSING;00:04:47;00:14:42;143;36274
HTTPS;TCP;In;192.168.170.92;36090;157.240.216.61;443;ESTABLISHED:ESTABLISHED;00:07:34;23:59:00;143;21915
HTTPS;TCP;Out;177.200.93.126;38019;157.240.216.61;443;ESTABLISHED:ESTABLISHED;00:07:34;23:59:00;143;21915
HTTPS;UDP;In;192.168.70.222;46532;201.148.102.76;443;MULTIPLE:MULTIPLE;00:10:24;00:00:51;143;37263
HTTPS;UDP;Out;177.200.93.126;9414;201.148.102.76;443;MULTIPLE:MULTIPLE;00:10:24;00:00:51;143;37263
HTTPS;TCP;In;192.168.64.69;37460;157.240.216.61;443;TIME_WAIT:TIME_WAIT;00:09:28;00:00:32;143;21169
HTTPS;TCP;Out;177.200.93.126;34851;157.240.216.61;443;TIME_WAIT:TIME_WAIT;00:09:28;00:00:32;143;21169
HTTPS;TCP;In;179.155.183.102;49600;192.168.160.43;443;FIN_WAIT_2:FIN_WAIT_2;00:00:49;00:00:47;143;173895
HTTPS;TCP;Out;179.155.183.102;49600;192.168.160.43;443;FIN_WAIT_2:FIN_WAIT_2;00:00:49;00:00:47;143;173895
HTTPS;TCP;In;192.168.188.189;34940;142.250.218.42;443;TIME_WAIT:TIME_WAIT;00:05:04;00:01:24;143;88789
HTTPS;TCP;Out;177.200.93.126;46683;142.250.218.42;443;TIME_WAIT:TIME_WAIT;00:05:04;00:01:24;143;88789
HTTPS;TCP;In;192.168.88.35;47278;216.239.36.158;443;ESTABLISHED:ESTABLISHED;04:37:45;19:29:42;143;17343
HTTPS;TCP;Out;177.200.93.126;19980;216.239.36.158;443;ESTABLISHED:ESTABLISHED;04:37:45;19:29:42;143;17343
HTTPS;TCP;In;181.191.89.232;62519;192.168.160.27;443;FIN_WAIT_2:FIN_WAIT_2;00:01:34;00:00:05;143;88893
HTTPS;TCP;Out;181.191.89.232;62519;192.168.160.27;443;FIN_WAIT_2:FIN_WAIT_2;00:01:34;00:00:05;143;88893
HTTPS;TCP;In;192.168.88.35;54584;104.17.25.14;443;FIN_WAIT_2:FIN_WAIT_2;00:00:24;00:01:15;142;117231
HTTPS;TCP;Out;177.200.93.126;8521;104.17.25.14;443;FIN_WAIT_2:FIN_WAIT_2;00:00:24;00:01:15;142;117231
HTTPS;TCP;In;10.100.22.21;49696;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:27:06;23:59:23;142;14820
HTTPS;TCP;Out;201.65.78.233;31410;168.138.137.241;443;ESTABLISHED:ESTABLISHED;00:27:06;23:59:23;142;14820
HTTPS;TCP;In;192.168.188.189;55527;20.198.162.76;443;ESTABLISHED:ESTABLISHED;10:21:49;23:49:57;142;21679
HTTPS;TCP;Out;177.200.93.126;7681;20.198.162.76;443;ESTABLISHED:ESTABLISHED;10:21:49;23:49:57;142;21679
HTTPS;TCP;In;192.168.170.92;44362;52.97.0.226;443;ESTABLISHED:ESTABLISHED;00:04:25;23:55:37;142;96309
HTTPS;TCP;Out;177.200.93.126;4456;52.97.0.226;443;ESTABLISHED:ESTABLISHED;00:04:25;23:55:37;142;96309
HTTPS;TCP;In;192.168.88.35;55598;201.148.102.145;443;FIN_WAIT_2:ESTABLISHED;00:05:50;00:11:46;142;100542
HTTPS;TCP;Out;177.200.93.126;1115;201.148.102.145;443;ESTABLISHED:FIN_WAIT_2;00:05:50;00:11:46;142;100542
HTTPS;TCP;In;192.168.196.103;47530;216.239.36.131;443;ESTABLISHED:ESTABLISHED;04:43:33;19:52:02;142;29975
HTTPS;TCP;Out;177.200.93.126;48091;216.239.36.131;443;ESTABLISHED:ESTABLISHED;04:43:33;19:52:02;142;29975
HTTPS;TCP;In;192.168.88.35;50616;31.13.66.51;443;ESTABLISHED:ESTABLISHED;00:01:34;23:59:01;142;25078
HTTPS;TCP;Out;177.200.93.126;20877;31.13.66.51;443;ESTABLISHED:ESTABLISHED;00:01:34;23:59:01;142;25078
HTTPS;TCP;In;192.168.88.35;36500;156.146.43.158;443;ESTABLISHED:ESTABLISHED;00:01:31;23:59:46;142;66148
HTTPS;TCP;Out;177.200.93.126;1913;156.146.43.158;443;ESTABLISHED:ESTABLISHED;00:01:31;23:59:46;142;66148
HTTPS;TCP;In;192.168.88.35;51888;157.240.216.9;443;ESTABLISHED:ESTABLISHED;00:51:10;23:59:38;142;15892
HTTPS;TCP;Out;177.200.93.126;64004;157.240.216.9;443;ESTABLISHED:ESTABLISHED;00:51:10;23:59:38;142;15892
HTTPS;TCP;In;189.89.9.203;58278;192.168.160.27;443;FIN_WAIT_2:FIN_WAIT_2;00:03:55;00:00:00;142;97854
HTTPS;TCP;Out;189.89.9.203;58278;192.168.160.27;443;FIN_WAIT_2:FIN_WAIT_2;00:03:55;00:00:00;142;97854
